Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Partner 1,Partner 2
15/09/2018,2,21.7,78,1.0,0.0,0.0,Autumn,No Holiday,Yes,103,48
15/09/2018,3,21.6,80,1.2,0.0,0.0,Autumn,No Holiday,Yes,32,142
15/09/2018,4,21.2,83,0.6,0.1,0.0,Autumn,No Holiday,Yes,45,69
15/09/2018,5,21.1,82,0.8,0.0,0.0,Autumn,No Holiday,Yes,159,62
15/09/2018,6,21.0,84,0.9,0.1,0.0,Autumn,No Holiday,Yes,29,269
15/09/2018,7,21.2,84,0.3,0.0,0.0,Autumn,No Holiday,Yes,116,157
15/09/2018,8,21.7,78,0.3,0.0,0.0,Autumn,No Holiday,Yes,702,331
15/09/2018,9,22.7,72,1.2,0.0,0.0,Autumn,No Holiday,Yes,248,464
15/09/2018,10,24.4,65,1.6,0.0,0.0,Autumn,No Holiday,Yes,765,408
15/09/2018,11,25.2,64,1.2,0.0,0.0,Autumn,No Holiday,Yes,107,972
15/09/2018,12,25.4,63,0.9,0.0,0.0,Autumn,No Holiday,Yes,688,1036
15/09/2018,13,25.8,65,1.0,0.0,0.0,Autumn,No Holiday,Yes,690,122
15/09/2018,14,25.7,67,1.2,0.0,0.0,Autumn,No Holiday,Yes,410,1106
15/09/2018,15,25.2,71,0.2,0.0,0.0,Autumn,No Holiday,Yes,609,311
15/09/2018,16,24.4,74,0.6,0.0,0.0,Autumn,No Holiday,Yes,1030,1180
15/09/2018,17,24.4,75,0.6,0.0,0.0,Autumn,No Holiday,Yes,1435,1380
15/09/2018,18,24.2,76,1.2,0.0,0.0,Autumn,No Holiday,Yes,227,269
15/09/2018,19,23.8,78,2.2,0.0,0.0,Autumn,No Holiday,Yes,121,1096
15/09/2018,20,23.5,80,1.7,0.0,0.0,Autumn,No Holiday,Yes,468,440
15/09/2018,21,23.3,80,0.7,0.0,0.0,Autumn,No Holiday,Yes,1162,1260
15/09/2018,22,23.1,79,0.6,0.0,0.0,Autumn,No Holiday,Yes,110,33
15/09/2018,23,22.9,81,0.9,0.0,0.0,Autumn,No Holiday,Yes,448,1095
16/09/2018,0,22.8,82,1.5,0.0,0.0,Autumn,No Holiday,Yes,159,511
16/09/2018,1,22.8,84,0.9,0.0,0.0,Autumn,No Holiday,Yes,243,374
16/09/2018,2,22.8,85,0.8,0.0,0.0,Autumn,No Holiday,Yes,157,403
16/09/2018,3,22.6,89,0.6,0.2,0.0,Autumn,No Holiday,Yes,171,71
16/09/2018,4,22.5,89,0.7,0.3,0.0,Autumn,No Holiday,Yes,139,179
16/09/2018,5,22.2,90,1.4,0.0,0.0,Autumn,No Holiday,Yes,118,50
16/09/2018,6,22.0,90,1.3,0.0,0.0,Autumn,No Holiday,Yes,12,86
16/09/2018,7,21.9,95,1.3,0.0,0.0,Autumn,No Holiday,Yes,109,243
16/09/2018,8,21.9,88,1.6,0.0,0.0,Autumn,No Holiday,Yes,72,47
16/09/2018,9,22.3,84,1.9,0.0,0.0,Autumn,No Holiday,Yes,656,1
16/09/2018,10,22.9,74,1.3,0.0,0.0,Autumn,No Holiday,Yes,338,682
16/09/2018,11,23.4,61,2.1,0.0,0.0,Autumn,No Holiday,Yes,52,37
16/09/2018,12,23.7,64,1.9,0.0,0.0,Autumn,No Holiday,Yes,103,275
16/09/2018,13,23.6,66,2.1,0.0,0.0,Autumn,No Holiday,Yes,574,736
16/09/2018,14,23.4,72,2.2,0.0,0.0,Autumn,No Holiday,Yes,63,202
16/09/2018,15,23.2,83,1.5,0.5,0.0,Autumn,No Holiday,Yes,26,9
16/09/2018,16,22.5,86,2.5,0.0,0.0,Autumn,No Holiday,Yes,27,37
16/09/2018,17,22.0,89,2.2,1.0,0.0,Autumn,No Holiday,Yes,54,284
16/09/2018,18,21.5,89,3.0,0.0,0.0,Autumn,No Holiday,Yes,398,437
16/09/2018,19,21.2,87,2.7,0.0,0.0,Autumn,No Holiday,Yes,759,679
16/09/2018,20,21.1,88,1.7,0.0,0.0,Autumn,No Holiday,Yes,291,280
16/09/2018,21,21.2,88,1.7,0.0,0.0,Autumn,No Holiday,Yes,967,351
16/09/2018,22,21.4,87,2.4,0.0,0.0,Autumn,No Holiday,Yes,224,621
16/09/2018,23,21.3,80,2.6,0.0,0.0,Autumn,No Holiday,Yes,480,543
17/09/2018,0,21.0,82,1.8,0.0,0.0,Autumn,No Holiday,Yes,223,441
17/09/2018,1,20.5,73,1.9,0.0,0.0,Autumn,No Holiday,Yes,139,258
17/09/2018,2,20.3,81,1.9,0.1,0.0,Autumn,No Holiday,Yes,156,134
17/09/2018,3,20.2,82,1.4,0.0,0.0,Autumn,No Holiday,Yes,94,112
17/09/2018,4,20.0,81,2.0,0.0,0.0,Autumn,No Holiday,Yes,59,19
17/09/2018,5,19.4,84,1.6,0.0,0.0,Autumn,No Holiday,Yes,46,56
17/09/2018,6,18.8,88,1.2,0.0,0.0,Autumn,No Holiday,Yes,199,123
17/09/2018,7,18.5,88,1.4,0.0,0.0,Autumn,No Holiday,Yes,620,1253
17/09/2018,8,18.9,77,0.6,0.0,0.0,Autumn,No Holiday,Yes,404,568
17/09/2018,9,20.5,66,1.1,0.0,0.0,Autumn,No Holiday,Yes,341,568
17/09/2018,10,21.7,60,1.7,0.0,0.0,Autumn,No Holiday,Yes,630,294
17/09/2018,11,23.8,54,2.1,0.0,0.0,Autumn,No Holiday,Yes,68,589
17/09/2018,12,25.2,50,1.7,0.0,0.0,Autumn,No Holiday,Yes,460,843
17/09/2018,13,25.6,50,3.8,0.0,0.0,Autumn,No Holiday,Yes,44,95
17/09/2018,14,26.7,40,3.3,0.0,0.0,Autumn,No Holiday,Yes,502,87
17/09/2018,15,27.4,33,2.7,0.0,0.0,Autumn,No Holiday,Yes,1068,680
17/09/2018,16,27.6,37,2.8,0.0,0.0,Autumn,No Holiday,Yes,322,96
17/09/2018,17,27.3,43,2.6,0.0,0.0,Autumn,No Holiday,Yes,292,1071
17/09/2018,18,25.3,56,2.8,0.0,0.0,Autumn,No Holiday,Yes,3101,2911
17/09/2018,19,23.0,63,3.1,0.0,0.0,Autumn,No Holiday,Yes,290,685
17/09/2018,20,21.9,65,2.5,0.0,0.0,Autumn,No Holiday,Yes,774,1948
17/09/2018,21,,66,2.3,0.0,0.0,Autumn,No Holiday,Yes,693,2035
17/09/2018,22,20.8,65,0.9,0.0,0.0,Autumn,No Holiday,Yes,1734,1536
17/09/2018,23,20.2,68,1.2,0.0,0.0,Autumn,No Holiday,Yes,1004,1015
18/09/2018,0,19.5,73,1.2,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,1,19.3,71,0.4,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,2,18.8,74,0.2,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,3,18.7,76,0.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,4,18.3,78,0.4,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,5,17.9,77,0.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,6,17.7,77,0.2,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,7,17.8,76,0.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,8,18.7,73,0.9,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,9,20.8,64,1.1,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,10,22.7,54,1.0,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,11,24.1,46,2.1,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,12,24.7,43,1.8,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,13,25.6,40,2.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,14,26.1,37,2.3,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,15,26.1,43,2.8,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,16,26.4,34,2.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,17,25.5,38,2.9,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,18,24.8,48,1.4,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,19,23.2,57,2.2,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,20,22.6,58,1.4,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,21,22.1,61,1.5,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,22,21.8,65,0.3,0.0,0.0,Autumn,No Holiday,No,0,0
18/09/2018,23,21.2,69,1.3,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,0,21.0,66,0.4,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,1,20.5,64,0.4,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,2,20.0,70,0.2,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,3,19.7,70,0.5,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,4,19.5,70,0.5,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,5,19.3,73,0.9,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,6,19.0,76,0.3,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,7,19.0,74,0.8,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,8,19.8,71,1.1,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,9,21.5,61,0.8,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,10,22.9,59,1.1,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,11,,55,0.6,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,12,24.9,51,1.2,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,13,26.5,39,1.7,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,14,26.1,40,1.2,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,15,25.9,39,1.4,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,16,25.6,41,1.2,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,17,25.0,44,1.3,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,18,24.0,55,2.2,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,19,23.5,58,0.4,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,20,22.6,67,0.3,0.0,0.0,Autumn,No Holiday,No,0,0
19/09/2018,21,21.7,63,1.8,0.1,0.0,Autumn,No Holiday,No,0,0
19/09/2018,22,20.9,71,1.6,0.1,0.0,Autumn,No Holiday,No,0,0
19/09/2018,23,20.4,57,0.9,0.0,0.0,Autumn,No Holiday,No,0,0
20/09/2018,0,20.1,58,0.3,0.0,0.0,Autumn,No Holiday,Yes,883,676
20/09/2018,1,20.0,59,1.1,0.0,0.0,Autumn,No Holiday,Yes,185,334
20/09/2018,2,19.9,64,1.5,0.0,0.0,Autumn,No Holiday,Yes,295,17
20/09/2018,3,19.6,72,1.7,0.0,0.0,Autumn,No Holiday,Yes,178,83
20/09/2018,4,19.6,74,1.4,0.0,0.0,Autumn,No Holiday,Yes,137,24
20/09/2018,5,19.5,74,1.8,0.0,0.0,Autumn,No Holiday,Yes,3,96
20/09/2018,6,18.8,85,1.4,0.5,0.0,Autumn,No Holiday,Yes,17,10
20/09/2018,7,18.0,95,1.6,1.5,0.0,Autumn,No Holiday,Yes,9,7
20/09/2018,8,18.0,91,1.3,0.5,0.0,Autumn,No Holiday,Yes,49,165
20/09/2018,9,18.2,93,1.4,1.0,0.0,Autumn,No Holiday,Yes,23,51
20/09/2018,10,18.4,91,1.2,0.5,0.0,Autumn,No Holiday,Yes,81,40
20/09/2018,11,18.8,95,1.5,0.0,0.0,Autumn,No Holiday,Yes,41,21
20/09/2018,12,19.0,91,1.7,0.5,0.0,Autumn,No Holiday,Yes,149,72
20/09/2018,13,18.9,89,2.6,0.0,0.0,Autumn,No Holiday,Yes,253,22
20/09/2018,14,19.3,83,2.3,0.5,0.0,Autumn,No Holiday,Yes,35,570
20/09/2018,15,19.4,79,1.4,0.0,0.0,Autumn,No Holiday,Yes,398,372
20/09/2018,16,19.5,75,2.1,0.0,0.0,Autumn,No Holiday,Yes,804,614
20/09/2018,17,19.3,76,2.1,0.0,0.0,Autumn,No Holiday,Yes,77,1115
20/09/2018,18,19.1,77,2.5,0.0,0.0,Autumn,No Holiday,Yes,512,247
20/09/2018,19,18.9,78,2.2,0.0,0.0,Autumn,No Holiday,Yes,1060,545
20/09/2018,20,19.1,77,2.2,0.0,0.0,Autumn,No Holiday,Yes,73,238
20/09/2018,21,18.7,84,2.7,0.0,0.0,Autumn,No Holiday,Yes,393,368
20/09/2018,22,18.4,85,2.1,0.0,0.0,Autumn,No Holiday,Yes,58,416
20/09/2018,23,18.7,80,1.7,0.0,0.0,Autumn,No Holiday,Yes,700,763
21/09/2018,0,18.9,78,2.1,0.0,0.0,Autumn,No Holiday,Yes,334,306
21/09/2018,1,19.0,78,1.6,0.0,0.0,Autumn,No Holiday,Yes,101,526
21/09/2018,2,19.1,78,1.3,0.0,0.0,Autumn,No Holiday,Yes,82,31
21/09/2018,3,18.5,88,1.2,1.5,0.0,Autumn,No Holiday,Yes,15,5
21/09/2018,4,17.9,95,1.7,2.5,0.0,Autumn,No Holiday,Yes,18,9
21/09/2018,5,17.8,93,1.8,0.5,0.0,Autumn,No Holiday,Yes,7,8
21/09/2018,6,17.6,95,1.7,1.5,0.0,Autumn,No Holiday,Yes,4,15
21/09/2018,7,17.6,96,1.7,5.0,0.0,Autumn,No Holiday,Yes,39,17
21/09/2018,8,17.8,97,2.0,4.0,0.0,Autumn,No Holiday,Yes,4,40
21/09/2018,9,18.2,96,1.3,1.0,0.0,Autumn,No Holiday,Yes,2,22
21/09/2018,10,18.4,96,2.0,1.0,0.0,Autumn,No Holiday,Yes,44,71
21/09/2018,11,18.9,91,1.8,0.5,0.0,Autumn,No Holiday,Yes,62,14
21/09/2018,12,19.1,91,2.0,0.0,0.0,Autumn,No Holiday,Yes,54,101
21/09/2018,13,19.8,88,0.9,0.0,0.0,Autumn,No Holiday,Yes,221,543
21/09/2018,14,21.4,76,1.4,0.5,0.0,Autumn,No Holiday,Yes,18,328
21/09/2018,15,21.8,76,1.4,0.0,0.0,Autumn,No Holiday,Yes,259,1080
21/09/2018,16,21.5,78,1.2,0.0,0.0,Autumn,No Holiday,Yes,379,610
21/09/2018,17,21.2,77,1.2,0.0,0.0,Autumn,No Holiday,Yes,573,1150
21/09/2018,18,20.9,77,0.6,0.0,0.0,Autumn,No Holiday,Yes,1436,547
21/09/2018,19,20.3,81,1.0,0.0,0.0,Autumn,No Holiday,Yes,1285,680
21/09/2018,20,20.0,82,0.4,0.0,0.0,Autumn,No Holiday,Yes,502,880
21/09/2018,21,19.9,82,0.6,0.0,0.0,Autumn,No Holiday,Yes,381,1534
21/09/2018,22,19.7,82,0.5,0.0,0.0,Autumn,No Holiday,Yes,1190,333
21/09/2018,23,19.5,82,0.6,0.0,0.0,Autumn,No Holiday,Yes,473,341
22/09/2018,0,,81,1.1,0.0,0.0,Autumn,No Holiday,Yes,919,555
22/09/2018,1,19.5,83,1.5,0.0,0.0,Autumn,No Holiday,Yes,820,577
22/09/2018,2,19.4,85,0.0,0.0,0.0,Autumn,No Holiday,Yes,142,295
22/09/2018,3,18.8,90,1.0,0.0,0.0,Autumn,No Holiday,Yes,357,2
22/09/2018,4,18.9,88,0.8,0.0,0.0,Autumn,No Holiday,Yes,95,61
22/09/2018,5,18.8,96,0.2,6.5,0.0,Autumn,No Holiday,Yes,56,16
22/09/2018,6,18.4,95,0.1,0.0,0.0,Autumn,No Holiday,Yes,204,115
22/09/2018,7,18.1,96,0.9,0.0,0.0,Autumn,No Holiday,Yes,237,279
22/09/2018,8,18.2,86,0.0,0.0,0.0,Autumn,No Holiday,Yes,476,430
22/09/2018,9,19.7,78,1.3,0.0,0.0,Autumn,No Holiday,Yes,478,406
22/09/2018,10,21.8,67,1.9,0.0,0.0,Autumn,No Holiday,Yes,872,657
22/09/2018,11,22.7,55,2.7,0.0,0.0,Autumn,No Holiday,Yes,395,461
22/09/2018,12,24.2,43,2.2,0.0,0.0,Autumn,No Holiday,Yes,454,223
22/09/2018,13,24.9,32,3.9,0.0,0.0,Autumn,No Holiday,Yes,703,327
22/09/2018,14,25.2,28,4.4,0.0,0.0,Autumn,No Holiday,Yes,88,445
22/09/2018,15,25.4,32,3.8,0.0,0.0,Autumn,No Holiday,Yes,666,13
22/09/2018,16,25.3,38,3.0,0.0,0.0,Autumn,No Holiday,Yes,654,1528
22/09/2018,17,24.6,35,3.6,0.0,0.0,Autumn,No Holiday,Yes,1089,416
22/09/2018,18,23.2,36,2.8,0.0,0.0,Autumn,No Holiday,Yes,2,1145
22/09/2018,19,21.3,43,2.8,0.0,0.0,Autumn,No Holiday,Yes,352,281
22/09/2018,20,20.4,52,1.2,0.0,0.0,Autumn,No Holiday,Yes,1351,1083
22/09/2018,21,19.4,55,0.8,0.0,0.0,Autumn,No Holiday,Yes,1002,241
22/09/2018,22,18.6,62,0.6,0.0,0.0,Autumn,No Holiday,Yes,1279,140
22/09/2018,23,17.9,66,1.0,0.0,0.0,Autumn,No Holiday,Yes,1031,901
23/09/2018,0,,69,0.6,0.0,0.0,Autumn,Holiday,Yes,488,650
23/09/2018,1,16.4,66,0.1,0.0,0.0,Autumn,Holiday,Yes,255,438
23/09/2018,2,16.0,72,1.3,0.0,0.0,Autumn,Holiday,Yes,419,33
23/09/2018,3,15.8,70,0.8,0.0,0.0,Autumn,Holiday,Yes,43,243
23/09/2018,4,16.2,69,0.7,0.0,0.0,Autumn,Holiday,Yes,42,188
23/09/2018,5,16.3,67,0.8,0.0,0.0,Autumn,Holiday,Yes,56,76
23/09/2018,6,16.5,73,1.2,0.0,0.0,Autumn,Holiday,Yes,72,120
23/09/2018,7,16.5,74,0.4,0.0,0.0,Autumn,Holiday,Yes,247,107
23/09/2018,8,17.0,69,1.2,0.0,0.0,Autumn,Holiday,Yes,93,246
23/09/2018,9,18.4,59,1.0,0.0,0.0,Autumn,Holiday,Yes,483,345
23/09/2018,10,19.3,59,0.2,0.0,0.0,Autumn,Holiday,Yes,251,249
23/09/2018,11,20.1,57,3.0,0.0,0.0,Autumn,Holiday,Yes,514,669
23/09/2018,12,20.8,52,1.2,0.0,0.0,Autumn,Holiday,Yes,405,214
23/09/2018,13,22.7,44,1.4,0.0,0.0,Autumn,Holiday,Yes,283,360
23/09/2018,14,24.2,40,1.2,0.0,0.0,Autumn,Holiday,Yes,985,711
23/09/2018,15,25.0,28,2.2,0.0,0.0,Autumn,Holiday,Yes,395,954
23/09/2018,16,24.6,29,4.0,0.0,0.0,Autumn,Holiday,Yes,941,235
23/09/2018,17,24.1,41,2.4,0.0,0.0,Autumn,Holiday,Yes,384,30
23/09/2018,18,22.3,53,2.7,0.0,0.0,Autumn,Holiday,Yes,685,964
23/09/2018,19,21.0,54,2.9,0.0,0.0,Autumn,Holiday,Yes,601,830
23/09/2018,20,20.2,48,3.3,0.0,0.0,Autumn,Holiday,Yes,1058,114
23/09/2018,21,19.1,38,2.1,0.0,0.0,Autumn,Holiday,Yes,904,542
23/09/2018,22,18.5,40,2.5,0.0,0.0,Autumn,Holiday,Yes,383,79
23/09/2018,23,17.7,45,1.1,0.0,0.0,Autumn,Holiday,Yes,334,255
24/09/2018,0,17.2,50,1.7,0.0,0.0,Autumn,Holiday,Yes,441,465
24/09/2018,1,16.8,53,2.0,0.0,0.0,Autumn,Holiday,Yes,326,198
24/09/2018,2,16.1,57,0.7,0.0,0.0,Autumn,Holiday,Yes,32,286
24/09/2018,3,15.5,63,0.3,0.0,0.0,Autumn,Holiday,Yes,213,43
24/09/2018,4,14.9,68,0.9,0.0,0.0,Autumn,Holiday,Yes,32,92
24/09/2018,5,14.4,66,0.3,0.0,0.0,Autumn,Holiday,Yes,95,54
24/09/2018,6,14.3,66,0.5,0.0,0.0,Autumn,Holiday,Yes,93,84
24/09/2018,7,,61,2.1,0.0,0.0,Autumn,Holiday,Yes,156,9
24/09/2018,8,15.4,52,2.2,0.0,0.0,Autumn,Holiday,Yes,209,148
24/09/2018,9,17.0,43,2.1,0.0,0.0,Autumn,Holiday,Yes,140,165
24/09/2018,10,18.5,38,3.3,0.0,0.0,Autumn,Holiday,Yes,155,343
24/09/2018,11,19.4,31,4.1,0.0,0.0,Autumn,Holiday,Yes,297,412
24/09/2018,12,20.3,34,2.6,0.0,0.0,Autumn,Holiday,Yes,120,528
24/09/2018,13,20.9,30,3.5,0.0,0.0,Autumn,Holiday,Yes,279,662
24/09/2018,14,21.3,30,4.3,0.0,0.0,Autumn,Holiday,Yes,201,824
24/09/2018,15,21.8,32,3.3,0.0,0.0,Autumn,Holiday,Yes,1066,449
24/09/2018,16,22.0,31,2.7,0.0,0.0,Autumn,Holiday,Yes,1340,723
24/09/2018,17,21.6,32,3.1,0.0,0.0,Autumn,Holiday,Yes,886,1200
24/09/2018,18,20.3,35,2.4,0.0,0.0,Autumn,Holiday,Yes,910,677
24/09/2018,19,18.6,54,2.7,0.0,0.0,Autumn,Holiday,Yes,583,369
24/09/2018,20,17.6,57,1.4,0.0,0.0,Autumn,Holiday,Yes,921,1157
24/09/2018,21,16.8,58,1.2,0.0,0.0,Autumn,Holiday,Yes,132,276
24/09/2018,22,16.6,47,3.9,0.0,0.0,Autumn,Holiday,Yes,251,414
24/09/2018,23,15.7,51,0.4,0.0,0.0,Autumn,Holiday,Yes,592,270
25/09/2018,0,14.7,55,1.6,0.0,0.0,Autumn,Holiday,Yes,498,184
25/09/2018,1,13.8,60,0.8,0.0,0.0,Autumn,Holiday,Yes,360,308
25/09/2018,2,13.4,62,0.2,0.0,0.0,Autumn,Holiday,Yes,163,73
25/09/2018,3,12.7,67,0.5,0.0,0.0,Autumn,Holiday,Yes,195,59
25/09/2018,4,12.0,69,0.5,0.0,0.0,Autumn,Holiday,Yes,53,78
25/09/2018,5,11.5,70,0.5,0.0,0.0,Autumn,Holiday,Yes,32,75
25/09/2018,6,11.2,70,0.9,0.0,0.0,Autumn,Holiday,Yes,74,7
25/09/2018,7,10.8,72,0.9,0.0,0.0,Autumn,Holiday,Yes,233,73
25/09/2018,8,12.0,61,1.3,0.0,0.0,Autumn,Holiday,Yes,376,434
25/09/2018,9,15.3,49,1.0,0.0,0.0,Autumn,Holiday,Yes,282,178
25/09/2018,10,18.0,44,1.3,0.0,0.0,Autumn,Holiday,Yes,278,148
25/09/2018,11,20.1,40,1.6,0.0,0.0,Autumn,Holiday,Yes,361,28
25/09/2018,12,21.7,36,2.0,0.0,0.0,Autumn,Holiday,Yes,131,72
25/09/2018,13,22.9,30,2.0,0.0,0.0,Autumn,Holiday,Yes,121,382
25/09/2018,14,23.7,28,1.4,0.0,0.0,Autumn,Holiday,Yes,160,974
25/09/2018,15,24.1,26,1.6,0.0,0.0,Autumn,Holiday,Yes,1456,342
25/09/2018,16,24.2,28,1.7,0.0,0.0,Autumn,Holiday,Yes,596,597
25/09/2018,17,22.9,33,1.4,0.0,0.0,Autumn,Holiday,Yes,65,1314
25/09/2018,18,21.6,37,1.0,0.0,0.0,Autumn,Holiday,Yes,1479,426
25/09/2018,19,20.3,39,0.6,0.0,0.0,Autumn,Holiday,Yes,1185,917
25/09/2018,20,19.3,45,0.4,0.0,0.0,Autumn,Holiday,Yes,129,1030
25/09/2018,21,18.5,48,1.0,0.0,0.0,Autumn,Holiday,Yes,927,282
25/09/2018,22,17.7,52,1.0,0.0,0.0,Autumn,Holiday,Yes,799,658
25/09/2018,23,17.4,49,1.2,0.0,0.0,Autumn,Holiday,Yes,35,504
26/09/2018,0,17.0,51,1.5,0.0,0.0,Autumn,No Holiday,Yes,506,462
26/09/2018,1,16.6,53,1.7,0.0,0.0,Autumn,No Holiday,Yes,25,489
26/09/2018,2,16.6,54,1.5,0.0,0.0,Autumn,No Holiday,Yes,233,55
26/09/2018,3,16.5,57,1.6,0.0,0.0,Autumn,No Holiday,Yes,234,224
26/09/2018,4,16.4,59,1.7,0.0,0.0,Autumn,No Holiday,Yes,102,113
26/09/2018,5,16.3,61,1.5,0.0,0.0,Autumn,No Holiday,Yes,70,103
26/09/2018,6,16.3,62,2.1,0.0,0.0,Autumn,No Holiday,Yes,164,57
26/09/2018,7,16.3,62,2.0,0.0,0.0,Autumn,No Holiday,Yes,1,224
26/09/2018,8,16.7,60,2.0,0.0,0.0,Autumn,No Holiday,Yes,272,490
26/09/2018,9,17.7,54,1.8,0.0,0.0,Autumn,No Holiday,Yes,66,56
26/09/2018,10,19.4,47,2.3,0.0,0.0,Autumn,No Holiday,Yes,845,73
26/09/2018,11,20.5,42,2.1,0.0,0.0,Autumn,No Holiday,Yes,389,748
26/09/2018,12,22.5,37,1.8,0.0,0.0,Autumn,No Holiday,Yes,1227,297
26/09/2018,13,23.4,34,2.1,0.0,0.0,Autumn,No Holiday,Yes,968,1519
26/09/2018,14,24.1,33,1.3,0.0,0.0,Autumn,No Holiday,Yes,661,289
26/09/2018,15,24.7,35,1.2,0.0,0.0,Autumn,No Holiday,Yes,1194,992
26/09/2018,16,24.4,35,1.8,0.0,0.0,Autumn,No Holiday,Yes,58,35
26/09/2018,17,23.6,38,1.4,0.0,0.0,Autumn,No Holiday,Yes,1221,1865
26/09/2018,18,22.1,45,1.5,0.0,0.0,Autumn,No Holiday,Yes,1818,531
26/09/2018,19,20.7,46,1.0,0.0,0.0,Autumn,No Holiday,Yes,1376,1165
26/09/2018,20,20.0,46,2.0,0.0,0.0,Autumn,No Holiday,Yes,323,974
26/09/2018,21,18.9,43,2.0,0.0,0.0,Autumn,No Holiday,Yes,312,89
26/09/2018,22,18.1,43,1.7,0.0,0.0,Autumn,No Holiday,Yes,355,287
26/09/2018,23,17.4,46,2.1,0.0,0.0,Autumn,No Holiday,Yes,712,619
27/09/2018,0,16.7,50,1.7,0.0,0.0,Autumn,No Holiday,Yes,532,271
27/09/2018,1,16.1,53,1.4,0.0,0.0,Autumn,No Holiday,Yes,279,383
27/09/2018,2,15.7,53,1.4,0.0,0.0,Autumn,No Holiday,Yes,93,300
27/09/2018,3,14.9,57,1.1,0.0,0.0,Autumn,No Holiday,Yes,153,139
27/09/2018,4,14.4,58,1.1,0.0,0.0,Autumn,No Holiday,Yes,97,65
27/09/2018,5,13.9,60,0.6,0.0,0.0,Autumn,No Holiday,Yes,114,201
27/09/2018,6,13.4,61,0.8,0.0,0.0,Autumn,No Holiday,Yes,346,198
27/09/2018,7,13.2,60,0.5,0.0,0.0,Autumn,No Holiday,Yes,93,201
27/09/2018,8,14.8,51,1.1,0.0,0.0,Autumn,No Holiday,Yes,104,1208
27/09/2018,9,17.7,48,1.5,0.0,0.0,Autumn,No Holiday,Yes,798,822
27/09/2018,10,19.9,47,1.8,0.0,0.0,Autumn,No Holiday,Yes,202,125
27/09/2018,11,21.3,43,1.7,0.0,0.0,Autumn,No Holiday,Yes,154,686
27/09/2018,12,,42,1.4,0.0,0.0,Autumn,No Holiday,Yes,1065,585
27/09/2018,13,23.0,39,1.7,0.0,0.0,Autumn,No Holiday,Yes,1150,263
27/09/2018,14,24.6,34,1.5,0.0,0.0,Autumn,No Holiday,Yes,852,1036
27/09/2018,15,23.4,35,1.4,0.0,0.0,Autumn,No Holiday,Yes,1230,31
27/09/2018,16,23.6,31,1.1,0.0,0.0,Autumn,No Holiday,Yes,457,1103
27/09/2018,17,24.3,31,1.5,0.0,0.0,Autumn,No Holiday,Yes,1066,130
27/09/2018,18,22.5,38,0.8,0.0,0.0,Autumn,No Holiday,Yes,2714,4
